Row ID,Order ID,Order Date,Product ID,Sales,Customer ID,Customer Name,Region,Category
736,CA-2017-131954,01/21/17,OFF-BI-10003291,27.936,DS-13030,Darrin Sayre,West,Office Supplies
737,CA-2017-131954,01/21/17,FUR-BO-10001619,84.98,DS-13030,Darrin Sayre,West,Furniture
738,CA-2017-131954,01/21/17,OFF-BI-10000138,18.72,DS-13030,Darrin Sayre,West,Office Supplies
739,CA-2014-132500,09/08/14,TEC-AC-10001383,49.98,GZ-14470,Gary Zandusky,West,Technology
740,CA-2014-112326,01/04/14,OFF-LA-10003223,11.784,PO-19195,Phillina Ober,Central,Office Supplies
741,CA-2014-112326,01/04/14,OFF-ST-10002743,272.736,PO-19195,Phillina Ober,Central,Office Supplies
742,CA-2014-112326,01/04/14,OFF-BI-10004094,3.54,PO-19195,Phillina Ober,Central,Office Supplies
743,US-2016-146710,08/27/16,OFF-SU-10004498,51.52,SS-20875,Sung Shariari,Central,Office Supplies
744,US-2016-146710,08/27/16,OFF-PA-10002615,3.528,SS-20875,Sung Shariari,Central,Office Supplies
745,US-2016-146710,08/27/16,OFF-PA-10004971,4.624,SS-20875,Sung Shariari,Central,Office Supplies
746,US-2016-146710,08/27/16,OFF-SU-10004261,55.168,SS-20875,Sung Shariari,Central,Office Supplies
747,CA-2014-124429,05/27/14,FUR-TA-10002607,567.12,MH-17785,Maya Herman,West,Furniture
748,CA-2014-124429,05/27/14,OFF-ST-10001809,359.32,MH-17785,Maya Herman,West,Office Supplies
749,CA-2016-150889,03/20/16,TEC-PH-10000004,11.992,PB-19105,Peter Bühler,Central,Technology
750,CA-2017-126074,10/02/17,OFF-BI-10003638,58.05,RF-19735,Roland Fjeld,Central,Office Supplies
751,CA-2017-126074,10/02/17,FUR-FU-10003577,157.74,RF-19735,Roland Fjeld,Central,Furniture
752,CA-2017-126074,10/02/17,OFF-AR-10003478,56.98,RF-19735,Roland Fjeld,Central,Office Supplies
753,CA-2017-126074,10/02/17,OFF-BI-10000546,2.88,RF-19735,Roland Fjeld,Central,Office Supplies
754,CA-2016-110499,04/07/16,TEC-CO-10002095,1199.976,YC-21895,Yoseph Carroll,West,Technology
755,CA-2015-135272,12/07/15,FUR-FU-10002759,79.92,MS-17830,Melanie Seite,West,Furniture
756,CA-2016-140928,09/18/16,FUR-TA-10001095,383.438,NB-18655,Nona Balk,South,Furniture
757,CA-2014-106803,12/29/14,OFF-ST-10002444,24.56,DC-13285,Debra Catini,Central,Office Supplies
758,CA-2014-106803,12/29/14,TEC-AC-10001267,119.8,DC-13285,Debra Catini,Central,Technology
759,CA-2017-117240,07/23/17,OFF-BI-10000848,13.128,CP-12340,Christine Phan,East,Office Supplies
760,CA-2017-133333,09/18/17,OFF-PA-10002377,22.72,BF-11020,Barry Französisch,Central,Office Supplies
761,CA-2015-112319,08/31/15,OFF-PA-10003441,58.32,AR-10510,Andrew Roberts,West,Office Supplies
762,CA-2017-126046,11/03/17,OFF-LA-10004484,12.39,JC-16105,Julie Creighton,South,Office Supplies
763,CA-2015-114923,02/08/15,TEC-PH-10003931,107.982,LH-17020,Lisa Hazard,East,Technology
764,CA-2014-162775,01/13/14,OFF-EN-10001990,11.36,CS-12250,Chris Selesnick,South,Office Supplies
765,CA-2014-162775,01/13/14,OFF-EN-10001532,50.94,CS-12250,Chris Selesnick,South,Office Supplies
766,CA-2014-162775,01/13/14,TEC-AC-10003174,646.74,CS-12250,Chris Selesnick,South,Technology
767,CA-2014-162775,01/13/14,OFF-BI-10004187,5.64,CS-12250,Chris Selesnick,South,Office Supplies
768,CA-2014-162775,01/13/14,OFF-ST-10000025,572.58,CS-12250,Chris Selesnick,South,Office Supplies
769,CA-2014-106810,05/14/14,FUR-FU-10004306,310.88,AJ-10795,Anthony Johnson,South,Furniture
770,CA-2016-157245,05/19/16,FUR-CH-10003746,641.96,LE-16810,Laurel Elliston,South,Furniture
771,CA-2017-104220,01/30/17,OFF-BI-10001036,18.28,BV-11245,Benjamin Venier,Central,Office Supplies
772,CA-2017-104220,01/30/17,TEC-PH-10004614,207,BV-11245,Benjamin Venier,Central,Technology
773,CA-2017-104220,01/30/17,OFF-BI-10000301,32.35,BV-11245,Benjamin Venier,Central,Office Supplies
774,CA-2017-104220,01/30/17,OFF-BI-10003910,7.71,BV-11245,Benjamin Venier,Central,Office Supplies
775,CA-2017-104220,01/30/17,OFF-AR-10004648,40.3,BV-11245,Benjamin Venier,Central,Office Supplies
776,CA-2017-104220,01/30/17,FUR-FU-10002597,34.58,BV-11245,Benjamin Venier,Central,Furniture
777,CA-2014-165974,06/29/14,OFF-AR-10003405,32.76,DL-12865,Dan Lawera,East,Office Supplies
778,CA-2015-144267,08/21/15,FUR-CH-10002335,544.008,NZ-18565,Nick Zandusky,West,Furniture
779,CA-2015-144267,08/21/15,OFF-PA-10000157,59.94,NZ-18565,Nick Zandusky,West,Office Supplies
780,CA-2015-144267,08/21/15,OFF-PA-10001947,23.92,NZ-18565,Nick Zandusky,West,Office Supplies
781,CA-2015-144267,08/21/15,OFF-PA-10003657,4.28,NZ-18565,Nick Zandusky,West,Office Supplies
782,US-2015-157014,10/03/15,OFF-BI-10001098,32.07,BM-11785,Bryan Mills,East,Office Supplies
783,US-2015-157014,10/03/15,TEC-AC-10002167,24,BM-11785,Bryan Mills,East,Technology
784,US-2015-157014,10/03/15,FUR-BO-10004409,35.49,BM-11785,Bryan Mills,East,Furniture
785,US-2015-157014,10/03/15,TEC-AC-10000057,47.984,BM-11785,Bryan Mills,East,Technology
786,CA-2015-154921,05/23/15,OFF-EN-10000056,186.69,EA-14035,Erin Ashbrook,South,Office Supplies
787,CA-2017-129567,03/17/17,OFF-BI-10000014,17.456,CL-12565,Clay Ludtke,West,Office Supplies
788,CA-2015-154620,12/12/15,FUR-CH-10004675,348.928,LT-17110,Liz Thompson,West,Furniture
789,CA-2015-115938,06/26/15,OFF-BI-10001543,143.96,SA-20830,Sue Ann Reed,South,Office Supplies
790,CA-2015-115938,06/26/15,OFF-ST-10001321,15.42,SA-20830,Sue Ann Reed,South,Office Supplies
791,CA-2015-115938,06/26/15,OFF-BI-10001132,43.04,SA-20830,Sue Ann Reed,South,Office Supplies
792,CA-2015-115938,06/26/15,FUR-CH-10003199,332.94,SA-20830,Sue Ann Reed,South,Furniture
793,CA-2016-105256,05/20/16,TEC-PH-10001530,1363.96,JK-15730,Joe Kamberova,South,Technology
794,CA-2014-156433,09/20/14,OFF-LA-10001569,9.96,ES-14020,Erica Smith,West,Office Supplies
795,CA-2014-156433,09/20/14,OFF-PA-10003724,21.72,ES-14020,Erica Smith,West,Office Supplies
796,CA-2017-151428,09/21/17,OFF-BI-10000546,20.16,RH-19495,Rick Hansen,Central,Office Supplies
797,CA-2015-124653,12/24/15,OFF-PA-10000176,132.79,DB-13120,David Bremer,East,Office Supplies
798,CA-2015-124653,12/24/15,OFF-PA-10002365,12.96,DB-13120,David Bremer,East,Office Supplies
799,CA-2015-124653,12/24/15,OFF-LA-10002271,21.56,DB-13120,David Bremer,East,Office Supplies
800,CA-2015-101910,11/27/15,FUR-CH-10002647,283.92,CD-11920,Carlos Daly,West,Furniture
801,CA-2017-105809,02/20/17,FUR-FU-10004090,22.23,HW-14935,Helen Wasserman,West,Furniture
802,CA-2017-105809,02/20/17,TEC-PH-10001580,215.968,HW-14935,Helen Wasserman,West,Technology
803,CA-2016-136133,08/18/16,OFF-AP-10000576,355.32,HW-14935,Helen Wasserman,East,Office Supplies
804,CA-2016-115504,03/12/16,OFF-PA-10003953,12.96,MC-18130,Mike Caudle,South,Office Supplies
805,CA-2017-135783,04/22/17,FUR-FU-10000794,18.28,GM-14440,Gary McGarr,West,Furniture
806,CA-2014-134313,11/01/14,OFF-AR-10001897,43.176,RA-19915,Russell Applegate,West,Office Supplies
807,CA-2014-134313,11/01/14,TEC-PH-10001795,1983.968,RA-19915,Russell Applegate,West,Technology
808,CA-2015-140921,02/03/15,FUR-FU-10003347,28.4,AA-10375,Allen Armold,Central,Furniture
809,CA-2015-140921,02/03/15,TEC-AC-10004901,149.97,AA-10375,Allen Armold,Central,Technology
810,CA-2014-151995,10/13/14,OFF-AR-10003190,11.52,ZC-21910,Zuschuss Carroll,West,Office Supplies
811,CA-2014-151995,10/13/14,FUR-TA-10002903,1298.55,ZC-21910,Zuschuss Carroll,West,Furniture
812,CA-2014-151995,10/13/14,OFF-AP-10000240,213.92,ZC-21910,Zuschuss Carroll,West,Office Supplies
813,CA-2014-151995,10/13/14,TEC-AC-10001101,25.78,ZC-21910,Zuschuss Carroll,West,Technology
814,CA-2017-143686,05/14/17,FUR-FU-10000794,18.28,PJ-19015,Pauline Johnson,West,Furniture
815,CA-2017-143686,05/14/17,TEC-AC-10001838,1399.93,PJ-19015,Pauline Johnson,West,Technology
816,CA-2015-106565,03/20/15,OFF-PA-10000061,51.84,BW-11110,Bart Watters,Central,Office Supplies
817,CA-2016-149370,09/15/16,OFF-PA-10003651,5.344,DB-13210,Dean Braden,East,Office Supplies
818,CA-2014-140858,06/28/14,OFF-PA-10000304,41.472,CA-12775,Cynthia Arntzen,East,Office Supplies
819,CA-2014-140858,06/28/14,OFF-BI-10003094,3.168,CA-12775,Cynthia Arntzen,East,Office Supplies
820,CA-2014-140858,06/28/14,FUR-CH-10001394,1228.465,CA-12775,Cynthia Arntzen,East,Furniture
821,CA-2014-140858,06/28/14,OFF-BI-10004230,31.086,CA-12775,Cynthia Arntzen,East,Office Supplies
822,CA-2014-140858,06/28/14,OFF-PA-10003395,335.52,CA-12775,Cynthia Arntzen,East,Office Supplies
823,CA-2017-101434,06/20/17,TEC-AC-10002402,239.97,TR-21325,Toby Ritter,East,Technology
824,CA-2017-101434,06/20/17,OFF-LA-10003223,9.82,TR-21325,Toby Ritter,East,Office Supplies
825,US-2014-102071,05/09/14,TEC-AC-10003441,67.8,PG-18820,Patrick Gardner,West,Technology
826,US-2014-102071,05/09/14,TEC-AC-10000109,167.97,PG-18820,Patrick Gardner,West,Technology
827,CA-2017-126956,08/21/17,OFF-FA-10002280,35,GT-14710,Greg Tran,Central,Office Supplies
828,CA-2017-126956,08/21/17,OFF-SU-10000381,37.24,GT-14710,Greg Tran,Central,Office Supplies
829,CA-2017-126956,08/21/17,OFF-EN-10004459,15.28,GT-14710,Greg Tran,Central,Office Supplies
830,CA-2017-129462,06/16/17,FUR-CH-10000665,301.96,JE-15745,Joel Eaton,South,Furniture
831,CA-2017-129462,06/16/17,OFF-AP-10003884,180.66,JE-15745,Joel Eaton,South,Office Supplies
832,CA-2017-129462,06/16/17,TEC-PH-10001557,191.98,JE-15745,Joel Eaton,South,Technology
833,CA-2017-129462,06/16/17,TEC-PH-10002085,65.99,JE-15745,Joel Eaton,South,Technology
834,CA-2016-165316,07/23/16,OFF-AR-10002956,35.216,JB-15400,Jennifer Braxton,South,Office Supplies
835,CA-2016-165316,07/23/16,OFF-AP-10003266,23.696,JB-15400,Jennifer Braxton,South,Office Supplies
836,CA-2016-165316,07/23/16,TEC-MA-10004002,265.475,JB-15400,Jennifer Braxton,South,Technology
837,US-2014-115987,09/08/14,OFF-BI-10001071,51.184,LH-17020,Lisa Hazard,Central,Office Supplies
838,US-2017-156083,11/04/17,OFF-PA-10001560,9.664,JL-15175,James Lanier,South,Office Supplies
839,US-2016-137547,03/07/16,TEC-PH-10002365,21.072,EB-13705,Ed Braxton,Central,Technology
840,CA-2015-100454,11/20/15,OFF-AR-10004648,60.45,BM-11650,Brian Moss,East,Office Supplies
841,CA-2015-100454,11/20/15,OFF-AR-10002578,11.52,BM-11650,Brian Moss,East,Office Supplies
842,CA-2015-100454,11/20/15,FUR-BO-10001519,186.048,BM-11650,Brian Moss,East,Furniture
843,CA-2016-161669,11/07/16,OFF-BI-10001294,37.44,EM-14095,Eudokia Martin,West,Office Supplies
844,CA-2016-161669,11/07/16,OFF-BI-10001636,26.976,EM-14095,Eudokia Martin,West,Office Supplies
845,CA-2016-161669,11/07/16,OFF-SU-10002503,11.36,EM-14095,Eudokia Martin,West,Office Supplies
846,CA-2016-161669,11/07/16,OFF-LA-10004093,14.62,EM-14095,Eudokia Martin,West,Office Supplies
847,CA-2015-114300,10/13/15,TEC-PH-10001552,83.72,AF-10885,Art Foster,South,Technology
848,CA-2015-114300,10/13/15,FUR-CH-10001891,287.94,AF-10885,Art Foster,South,Furniture
849,CA-2017-107503,01/01/17,FUR-FU-10003878,48.896,GA-14725,Guy Armstrong,East,Furniture
850,CA-2014-107755,02/07/14,TEC-AC-10000710,115.36,CK-12760,Cyma Kinney,East,Technology
851,CA-2016-152534,06/20/16,OFF-AR-10002335,5.16,DP-13105,Dave Poirier,West,Office Supplies
852,CA-2016-152534,06/20/16,OFF-PA-10001870,38.88,DP-13105,Dave Poirier,West,Office Supplies
853,CA-2016-113747,05/28/16,OFF-AR-10003373,185.88,VD-21670,Valerie Dominguez,South,Office Supplies
854,CA-2016-123274,02/19/16,FUR-FU-10004090,44.46,GT-14710,Greg Tran,East,Furniture
855,CA-2016-123274,02/19/16,OFF-ST-10000736,242.94,GT-14710,Greg Tran,East,Office Supplies
856,CA-2014-125612,08/03/14,OFF-PA-10001019,39.96,BK-11260,Berenike Kampe,East,Office Supplies
857,CA-2014-125612,08/03/14,OFF-SU-10002537,102.3,BK-11260,Berenike Kampe,East,Office Supplies
858,CA-2014-125612,08/03/14,OFF-ST-10003221,21.36,BK-11260,Berenike Kampe,East,Office Supplies
859,CA-2017-161984,04/10/17,OFF-PA-10004569,7.61,SJ-20125,Sanjit Jacobs,East,Office Supplies
860,CA-2017-161984,04/10/17,OFF-FA-10000624,7.16,SJ-20125,Sanjit Jacobs,East,Office Supplies
861,CA-2014-133851,06/09/14,OFF-SU-10001225,7.36,CM-12445,Chuck Magee,West,Office Supplies
862,CA-2014-133851,06/09/14,OFF-AR-10003752,23.1,CM-12445,Chuck Magee,West,Office Supplies
863,CA-2016-134474,01/05/16,TEC-AC-10001714,191.472,AJ-10795,Anthony Johnson,South,Technology
864,CA-2016-134474,01/05/16,OFF-AR-10003958,5.248,AJ-10795,Anthony Johnson,South,Office Supplies
865,CA-2016-134474,01/05/16,TEC-PH-10002923,59.184,AJ-10795,Anthony Johnson,South,Technology
866,CA-2014-149020,01/10/14,OFF-LA-10004272,2.89,AJ-10780,Anthony Jacobs,South,Office Supplies
867,CA-2014-149020,01/10/14,FUR-FU-10000965,51.94,AJ-10780,Anthony Jacobs,South,Furniture
868,CA-2016-134362,09/29/16,OFF-LA-10004853,15.936,LS-16945,Linda Southworth,East,Office Supplies
869,CA-2014-136742,04/06/14,OFF-BI-10003719,44.91,GP-14740,Guy Phonely,East,Office Supplies
870,CA-2016-158099,09/03/16,OFF-BI-10000545,1141.47,PK-18910,Paul Knutson,East,Office Supplies
871,CA-2016-158099,09/03/16,TEC-PH-10002496,280.782,PK-18910,Paul Knutson,East,Technology
872,CA-2015-131128,10/19/15,OFF-PA-10003591,34.44,TB-21520,Tracy Blumstein,East,Office Supplies
873,CA-2014-148488,12/10/14,OFF-PA-10004470,11.36,SM-20005,Sally Matthias,East,Office Supplies
874,CA-2014-148488,12/10/14,OFF-BI-10000315,106.344,SM-20005,Sally Matthias,East,Office Supplies
875,CA-2017-114636,08/25/17,OFF-PA-10001790,192.16,GA-14725,Guy Armstrong,South,Office Supplies
876,CA-2016-116736,01/17/16,FUR-FU-10004017,322.59,CC-12430,Chuck Clark,East,Furniture
877,CA-2016-116736,01/17/16,TEC-AC-10003628,29.99,CC-12430,Chuck Clark,East,Technology
878,CA-2016-116736,01/17/16,TEC-AC-10002049,371.97,CC-12430,Chuck Clark,East,Technology
879,US-2014-158638,09/17/14,OFF-BI-10003712,5.892,AG-10765,Anthony Garverick,East,Office Supplies
880,CA-2017-111689,11/30/17,OFF-BI-10003984,68.472,HP-14815,Harold Pawlan,East,Office Supplies
881,CA-2017-111689,11/30/17,FUR-CH-10004287,1242.9,HP-14815,Harold Pawlan,East,Furniture
882,CA-2015-129098,10/09/15,OFF-ST-10001321,30.84,DK-13090,Dave Kipp,South,Office Supplies
883,US-2017-123463,12/23/17,OFF-AR-10001118,13.48,GZ-14470,Gary Zandusky,West,Office Supplies
884,CA-2016-165148,10/22/16,FUR-FU-10000732,31.4,PM-19135,Peter McVee,Central,Furniture
885,CA-2014-134061,04/29/14,FUR-FU-10001424,17.46,LL-16840,Lauren Leatherbury,East,Furniture
886,CA-2015-143602,04/25/15,OFF-BI-10002071,13.944,JS-15595,Jill Stevenson,West,Office Supplies
887,CA-2017-115364,06/26/17,OFF-ST-10002486,83.76,OT-18730,Olvera Toch,West,Office Supplies
888,CA-2017-150707,10/14/17,OFF-BI-10001078,37.66,EL-13735,Ed Ludwig,East,Office Supplies
889,CA-2014-104976,12/09/14,OFF-PA-10003845,34.68,CK-12760,Cyma Kinney,West,Office Supplies
890,CA-2017-132934,06/20/17,TEC-AC-10000927,149.95,JE-15475,Jeremy Ellison,East,Technology
891,CA-2017-132934,06/20/17,OFF-BI-10001098,51.312,JE-15475,Jeremy Ellison,East,Office Supplies
892,CA-2017-133256,06/26/17,OFF-PA-10001622,4.54,TH-21550,Tracy Hopkins,Central,Office Supplies
893,CA-2017-133256,06/26/17,OFF-AR-10003158,15.92,TH-21550,Tracy Hopkins,Central,Office Supplies
894,CA-2017-133256,06/26/17,TEC-PH-10002660,543.92,TH-21550,Tracy Hopkins,Central,Technology
895,CA-2016-105494,11/10/16,OFF-ST-10002205,155.82,PC-18745,Pamela Coakley,West,Office Supplies
896,CA-2016-105494,11/10/16,OFF-BI-10003364,70.008,PC-18745,Pamela Coakley,West,Office Supplies
897,CA-2016-140634,10/03/16,OFF-EN-10001099,15.648,HL-15040,Hunter Lopez,Central,Office Supplies
898,CA-2014-144407,09/09/14,OFF-LA-10003923,103.6,MS-17365,Maribeth Schnelling,Central,Office Supplies
899,CA-2017-160983,10/29/17,OFF-PA-10002250,46.96,GB-14530,George Bell,East,Office Supplies
900,US-2016-114622,04/10/16,OFF-BI-10004716,8.904,JR-16210,Justin Ritter,East,Office Supplies
901,CA-2017-150959,11/11/17,OFF-LA-10001045,10.44,TD-20995,Tamara Dahlen,Central,Office Supplies
902,CA-2017-150959,11/11/17,OFF-BI-10001510,18.336,TD-20995,Tamara Dahlen,Central,Office Supplies
903,CA-2017-132353,09/15/17,TEC-PH-10004536,323.976,DB-13060,Dave Brooks,Central,Technology
904,CA-2016-130477,04/08/16,OFF-PA-10002947,20.04,LC-17140,Logan Currie,West,Office Supplies
905,CA-2016-130477,04/08/16,OFF-ST-10002583,64.96,LC-17140,Logan Currie,West,Office Supplies
906,CA-2016-130477,04/08/16,OFF-PA-10000019,12.96,LC-17140,Logan Currie,West,Office Supplies
907,CA-2017-143259,12/30/17,FUR-BO-10003441,323.136,PO-18865,Patrick O'Donnell,East,Furniture
908,CA-2017-143259,12/30/17,TEC-PH-10004774,90.93,PO-18865,Patrick O'Donnell,East,Technology
909,CA-2017-143259,12/30/17,OFF-BI-10003684,52.776,PO-18865,Patrick O'Donnell,East,Office Supplies
910,CA-2017-137596,09/02/17,TEC-PH-10001494,1199.8,BE-11335,Bill Eplett,Central,Technology
911,CA-2017-137596,09/02/17,TEC-AC-10004666,1928.78,BE-11335,Bill Eplett,Central,Technology
912,CA-2017-137596,09/02/17,OFF-ST-10003816,352.38,BE-11335,Bill Eplett,Central,Office Supplies
913,CA-2015-133627,05/31/15,FUR-FU-10001935,22.2,SC-20050,Sample Company A,East,Furniture
914,CA-2017-102519,11/27/17,FUR-FU-10004091,46.94,BM-11650,Brian Moss,Central,Furniture
915,CA-2017-102519,11/27/17,TEC-AC-10001772,143.73,BM-11650,Brian Moss,Central,Technology
916,US-2014-141215,06/15/14,FUR-TA-10001520,99.918,KL-16555,Kelly Lampkin,Central,Furniture
917,US-2014-141215,06/15/14,FUR-CH-10003379,797.944,KL-16555,Kelly Lampkin,Central,Furniture
918,US-2014-141215,06/15/14,OFF-BI-10002706,8.568,KL-16555,Kelly Lampkin,Central,Office Supplies
919,CA-2016-165218,03/05/16,OFF-EN-10000056,149.352,RW-19630,Rob Williams,Central,Office Supplies
920,CA-2016-165218,03/05/16,OFF-ST-10001558,12.992,RW-19630,Rob Williams,Central,Office Supplies
921,CA-2014-138296,12/05/14,OFF-ST-10002444,24.56,RC-19825,Roy Collins,South,Office Supplies
922,CA-2015-111164,04/11/15,TEC-AC-10002473,85.14,SE-20110,Sanjit Engle,East,Technology
923,CA-2015-111164,04/11/15,TEC-PH-10004531,21.99,SE-20110,Sanjit Engle,East,Technology
924,CA-2015-111164,04/11/15,OFF-AP-10004487,406.6,SE-20110,Sanjit Engle,East,Office Supplies
925,CA-2016-149797,09/15/16,OFF-BI-10003650,841.568,AH-10075,Adam Hart,East,Office Supplies
926,CA-2014-132962,09/13/14,OFF-PA-10003543,15.552,JM-15535,Jessica Myrick,East,Office Supplies
927,CA-2014-132962,09/13/14,TEC-AC-10004353,252,JM-15535,Jessica Myrick,East,Technology
928,CA-2015-115091,10/05/15,OFF-AR-10000658,46.2,JJ-15760,Joel Jenkins,South,Office Supplies
929,CA-2015-115091,10/05/15,OFF-AP-10000696,28.84,JJ-15760,Joel Jenkins,South,Office Supplies
930,CA-2017-144932,04/14/17,OFF-AR-10003560,14.592,AB-10165,Alan Barnes,East,Office Supplies
931,CA-2017-144932,04/14/17,OFF-AR-10001468,89.856,AB-10165,Alan Barnes,East,Office Supplies
932,CA-2017-144932,04/14/17,OFF-PA-10004971,13.872,AB-10165,Alan Barnes,East,Office Supplies
933,CA-2017-114216,09/02/17,OFF-PA-10002195,12.192,RK-19300,Ralph Kennedy,East,Office Supplies
934,CA-2016-140081,06/20/16,OFF-PA-10001745,45.056,CG-12040,Catherine Glotzbach,East,Office Supplies
935,CA-2016-140081,06/20/16,OFF-BI-10004826,29.718,CG-12040,Catherine Glotzbach,East,Office Supplies
936,CA-2016-140081,06/20/16,OFF-PA-10001870,15.552,CG-12040,Catherine Glotzbach,East,Office Supplies
937,CA-2016-140081,06/20/16,OFF-AP-10001058,447.696,CG-12040,Catherine Glotzbach,East,Office Supplies
938,US-2017-111745,11/05/17,TEC-AC-10003911,159.99,RA-19885,Ruben Ausman,West,Technology
939,CA-2015-148250,12/13/15,OFF-PA-10000289,12.96,RP-19270,Rachel Payne,West,Office Supplies
940,CA-2015-148250,12/13/15,OFF-AP-10003040,134.48,RP-19270,Rachel Payne,West,Office Supplies
941,CA-2016-105760,06/19/16,OFF-PA-10000350,17.12,KC-16255,Karen Carlisle,West,Office Supplies
942,CA-2016-142958,12/13/16,OFF-BI-10001759,6.096,RW-19630,Rob Williams,West,Office Supplies
943,CA-2016-142958,12/13/16,FUR-TA-10000577,1114.272,RW-19630,Rob Williams,West,Furniture
944,CA-2015-120880,05/29/15,OFF-PA-10004101,32.4,JL-15850,John Lucas,West,Office Supplies
945,CA-2015-120880,05/29/15,OFF-ST-10001496,540.57,JL-15850,John Lucas,West,Office Supplies
946,CA-2015-120880,05/29/15,OFF-BI-10002931,167.76,JL-15850,John Lucas,West,Office Supplies
947,US-2015-140200,07/26/15,FUR-TA-10002356,393.165,CA-12775,Cynthia Arntzen,West,Furniture
948,US-2017-110576,11/28/17,FUR-FU-10003601,516.488,RB-19795,Ross Baird,East,Furniture
949,US-2017-110576,11/28/17,FUR-FU-10000576,1007.232,RB-19795,Ross Baird,East,Furniture
950,US-2017-110576,11/28/17,FUR-TA-10004154,2065.32,RB-19795,Ross Baird,East,Furniture
951,US-2017-110576,11/28/17,OFF-PA-10000788,15.552,RB-19795,Ross Baird,East,Office Supplies
952,US-2017-110576,11/28/17,OFF-PA-10002479,25.344,RB-19795,Ross Baird,East,Office Supplies
953,CA-2017-131156,04/03/17,FUR-FU-10001940,25.472,KH-16360,Katherine Hughes,East,Furniture
954,CA-2017-136539,12/28/17,OFF-AR-10001958,27.168,GH-14665,Greg Hansen,Central,Office Supplies
955,CA-2017-136539,12/28/17,FUR-BO-10004709,78.8528,GH-14665,Greg Hansen,Central,Furniture
956,CA-2017-119305,11/30/17,OFF-ST-10000604,173.8,SW-20275,Scott Williamson,South,Office Supplies
957,CA-2017-102414,05/15/17,TEC-PH-10002923,29.592,JA-15970,Joseph Airdo,West,Technology
958,CA-2017-102414,05/15/17,OFF-BI-10004465,4.752,JA-15970,Joseph Airdo,West,Office Supplies
